order_id,date,customer_id,customer_age,customer_gender,customer_segment,product_category,product_name,unit_price,quantity,subtotal,discount_rate,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,sales_channel,payment_method,region,sales_rep,lead_source,is_returned,return_reason,satisfaction_score,year,month,quarter,day_of_week,is_weekend,profit_margin,profit
ORD_20240812_5242,2024-08-12,CUST_64209,66.0,Other,Budget,Home & Garden,Premium Package 933,74.6,1,74.6,0.0,0.0,0.08,5.97,7.94,80.56,Online,Credit Card,North America,Blake Owens,Referral,False,,8.0,2024,8,3,Monday,False,0.2847732117019149,22.941329934706264
ORD_20230920_4024,2023-09-20,CUST_20534,77.0,Female,Standard,Health & Beauty,Deluxe Set 414,49.64,1,49.64,0.0,0.0,0.05,2.48,2.4,52.12,Phone,PayPal,Middle East & Africa,Jamie Griffin,Social Media,False,,7.0,2023,9,3,Wednesday,False,0.2834880949896743,14.775399510861824
ORD_20230318_2907,2023-03-18,CUST_66811,77.0,Female,Standard,Books,Elite Device 956,19.91,4,79.63,0.0,0.0,0.2,15.93,0.0,95.56,Retail Store,PayPal,Europe,Beth Perez,Advertisement,False,,9.0,2023,3,1,Saturday,True,0.1783104557387598,17.039347150395887
ORD_20241202_3717,2024-12-02,CUST_90482,61.0,Male,Standard,Toys & Games,Premium Kit 968,21.94,1,21.94,0.1018,2.23,0.15,2.96,6.2,22.66,Phone,Credit Card,Latin America,Kelly Dawson,Referral,False,,6.0,2024,12,4,Monday,False,0.2511706199584943,5.691526248259481
ORD_20240721_4603,2024-07-21,CUST_56886,33.0,Other,Enterprise,Books,Standard Widget 243,7.91,1,7.91,0.0,0.0,0.08,0.63,14.01,8.55,Online,Credit Card,North America,Stephanie Rodriguez,Paid Search,True,Not as Described,1.0,2024,7,3,Sunday,True,0.30808230677402476,2.634103722917912
ORD_20240910_3298,2024-09-10,CUST_11105,27.0,Male,Standard,Sports & Outdoors,Standard Unit 567,81.76,2,163.52,0.0447,7.31,0.2,31.24,0.0,187.46,Phone,Debit Card,Europe,Lisa Molina,Paid Search,False,,9.0,2024,9,3,Tuesday,False,0.35749182815545055,67.01541810602076
ORD_20200102_7886,2020-01-02,CUST_54780,30.0,Female,Enterprise,Sports & Outdoors,Standard Tool 553,53.71,2,107.43,0.0,0.0,0.15,16.11,0.0,123.54,Retail Store,Cash,Latin America,Amanda English,Referral,False,,7.0,2020,1,1,Thursday,False,0.1801828307266751,22.259786907973442
ORD_20221016_1391,2022-10-16,CUST_58971,47.0,Female,Premium,Automotive,Basic Unit 406,152.49,1,152.49,0.0,0.0,0.15,22.87,0.0,175.36,Online,Debit Card,Latin America,Rachel Smith,Direct,False,,6.0,2022,10,4,Sunday,True,0.16892860384782118,29.623319970753926
ORD_20200410_7980,2020-04-10,CUST_32328,58.0,Male,Standard,Automotive,Basic Unit 695,216.55,1,216.55,0.0,0.0,0.08,17.32,0.0,233.88,Online,Cash,North America,Martha Davis,Email,False,,,2020,4,2,Friday,False,0.1824309356420475,42.66694722796206
ORD_20210618_4089,2021-06-18,CUST_64162,38.0,Female,Standard,Books,Deluxe Kit 112,33.64,3,100.93,0.0,0.0,0.08,8.07,0.0,109.0,Online,Credit Card,North America,Christopher Cox,Email,False,,6.0,2021,6,2,Friday,False,0.20206129817211874,22.02468150076094
ORD_20241113_8790,2024-11-13,CUST_84289,29.0,Male,Premium,Toys & Games,Premium Kit 316,22.58,2,45.16,0.1124,5.08,0.08,3.21,5.53,43.29,Online,Credit Card,North America,Frank Valentine,Referral,True,Damaged in Shipping,1.0,2024,11,4,Wednesday,False,0.22130521321355606,9.580302680014842
ORD_20210515_5849,2021-05-15,CUST_32787,41.0,Male,Enterprise,Toys & Games,Deluxe Unit 663,42.44,1,42.44,0.0,0.0,0.1,4.24,0.0,46.69,Third Party,Debit Card,Asia Pacific,Christopher Sanchez,Direct,False,,7.0,2021,5,2,Saturday,True,0.29236447008370176,13.650497108208034
ORD_20200910_8222,2020-09-10,CUST_41963,48.0,Female,Standard,Clothing,Premium System 392,110.42,2,220.84,0.0,0.0,0.08,17.67,0.0,238.5,Retail Store,Bank Transfer,North America,Shari Dillon,Email,False,,10.0,2020,9,3,Thursday,False,0.1653194416407976,39.428686831330225
ORD_20201117_7523,2020-11-17,CUST_67460,58.0,Male,Premium,Home & Garden,Elite Device 561,201.52,3,604.55,0.0802,48.49,0.2,111.21,0.0,667.27,Online,Credit Card,Europe,Lindsay Lopez,Paid Search,False,,7.0,2020,11,4,Tuesday,False,0.28739168220534683,191.76784778516176
ORD_20210726_7677,2021-07-26,CUST_39825,22.0,Other,Standard,Books,Basic Kit 626,32.73,1,32.73,0.0,0.0,0.1,3.27,0.0,36.01,Retail Store,Cash,Asia Pacific,Christopher Black,Advertisement,False,,10.0,2021,7,3,Monday,False,0.34558575896571775,12.444543180355495
ORD_20231111_7644,2023-11-11,CUST_25022,69.0,Male,Premium,Sports & Outdoors,Elite Package 101,220.67,1,220.67,0.2201,48.57,0.2,34.42,0.0,206.52,Mobile App,Cryptocurrency,Europe,Jeffrey Lynch,Social Media,False,,,2023,11,4,Saturday,True,0.39894127994940776,82.3893531351517
ORD_20220813_5600,2022-08-13,CUST_43047,56.0,Other,Budget,Home & Garden,Deluxe Set 491,178.05,1,178.05,0.0,0.0,0.08,14.24,0.0,192.29,Online,Cash,North America,Bobby Nelson,Paid Search,False,,10.0,2022,8,3,Saturday,True,0.35498415967461866,68.25990406383242
ORD_20210907_8253,2021-09-07,CUST_49052,36.0,Male,Standard,Clothing,Pro Unit 405,116.95,1,116.95,0.0,0.0,0.08,9.36,0.0,126.31,Retail Store,Debit Card,North America,Heather Hines,Organic Search,False,,,2021,9,3,Tuesday,False,0.3400386777122374,42.95028538183271
ORD_20230719_8430,2023-07-19,CUST_27077,22.0,Female,Premium,Toys & Games,Premium Unit 452,23.28,3,69.84,0.0,0.0,0.08,5.59,4.89,75.43,Online,Credit Card,North America,Nathaniel Mathis,Advertisement,False,,,2023,7,3,Wednesday,False,0.304882898566078,22.997317038839263
ORD_20231024_9696,2023-10-24,CUST_84012,55.0,Female,Budget,Toys & Games,Pro Device 100,21.86,1,21.86,0.0,0.0,0.2,4.37,7.14,26.24,Online,Credit Card,Europe,Ryan Thomas,Social Media,False,,,2023,10,4,Tuesday,False,0.41756067960582754,10.956792232856914
ORD_20240422_8306,2024-04-22,CUST_72369,51.0,Male,Budget,Clothing,Standard Unit 760,59.36,3,178.09,0.0,0.0,0.08,14.25,0.0,192.34,Online,Credit Card,North America,Nicholas Edwards,Advertisement,False,,8.0,2024,4,2,Monday,False,0.18730173422941648,36.02561556168597
ORD_20231116_2765,2023-11-16,CUST_54293,74.0,Female,Standard,Electronics,Basic Kit 833,541.95,1,541.95,0.0,0.0,0.1,54.2,0.0,596.15,Online,Debit Card,Asia Pacific,Teresa Burgess,Direct,False,,8.0,2023,11,4,Thursday,False,0.16370788268827885,97.59445426461743
ORD_20240301_1355,2024-03-01,CUST_96166,,Female,Standard,Toys & Games,Pro System 786,48.36,2,96.72,0.0,0.0,0.15,14.51,0.0,111.23,Online,PayPal,Latin America,Selena Griffith,Paid Search,False,,6.0,2024,3,1,Friday,False,0.345889409499,38.47327901857377
ORD_20210326_4333,2021-03-26,CUST_22551,38.0,Other,Standard,Books,Deluxe Unit 668,40.84,2,81.68,0.0905,7.39,0.2,14.86,4.03,89.14,Phone,Credit Card,Europe,Manuel Murphy,Referral,True,Defective,2.0,2021,3,1,Friday,False,0.3440065886331805,30.66474731076171
ORD_20241010_1706,2024-10-10,CUST_41938,57.0,Other,Enterprise,Electronics,Elite Unit 122,538.32,1,538.32,0.0,0.0,0.08,43.07,0.0,581.39,Retail Store,Cash,North America,Alexandra Collier,Social Media,False,,,2024,10,4,Thursday,False,0.42285121500625156,245.8414678924846
ORD_20241202_6293,2024-12-02,CUST_28690,54.0,Male,Standard,Electronics,Classic Unit 710,680.42,1,680.42,0.2241,152.46,0.15,79.19,0.0,607.15,Third Party,Credit Card,Latin America,Chase Choi,Email,False,,9.0,2024,12,4,Monday,False,0.19908415317000097,120.87394359716609
ORD_20210524_2095,2021-05-24,CUST_64382,31.0,Other,Budget,Home & Garden,Premium Widget 214,104.31,2,208.61,0.0,0.0,0.2,41.72,0.0,250.34,Mobile App,Debit Card,Europe,Joshua Smith,Paid Search,True,Not as Described,2.0,2021,5,2,Monday,False,0.2280566748648958,57.09170798567802
ORD_20200322_3619,2020-03-22,CUST_75056,45.0,Female,Standard,Home & Garden,Classic Kit 535,117.28,1,117.28,0.0,0.0,0.08,9.38,0.0,126.66,Online,Credit Card,North America,Miguel Garcia,Direct,False,,10.0,2020,3,1,Sunday,True,0.42909357855245,54.348992659453316
ORD_20221213_9197,2022-12-13,CUST_69478,28.0,Female,Standard,Automotive,Pro Device 359,89.91,1,89.91,0.1797,16.16,0.1,7.38,7.16,81.13,Phone,Credit Card,Asia Pacific,Wyatt Cortez,Advertisement,False,,10.0,2022,12,4,Tuesday,False,0.35436316339113116,28.74948344592247
ORD_20230407_9111,2023-04-07,CUST_49158,79.0,Female,Premium,Sports & Outdoors,Classic Kit 756,5.0,4,20.0,0.0,0.0,0.1,2.0,0.0,22.0,Retail Store,Bank Transfer,Asia Pacific,Richard James,Social Media,False,,9.0,2023,4,2,Friday,False,0.2618054355958316,5.759719583108295
ORD_20220504_9038,2022-05-04,CUST_60293,75.0,Male,Standard,Sports & Outdoors,Elite Tool 372,91.92,2,183.84,0.0,0.0,0.2,36.77,0.0,220.6,Retail Store,Debit Card,Europe,Justin Young,Advertisement,False,,6.0,2022,5,2,Wednesday,False,0.35962816143274695,79.33397241206397
ORD_20210604_2695,2021-06-04,CUST_69050,59.0,Other,Premium,Sports & Outdoors,Pro Tool 163,115.75,3,347.25,0.0,0.0,0.1,34.72,0.0,381.97,Online,Credit Card,Asia Pacific,Joann Ferguson,Referral,False,,7.0,2021,6,2,Friday,False,0.21788380077088332,83.22507538045431
ORD_20210707_9818,2021-07-07,CUST_43907,39.0,Other,Enterprise,Toys & Games,Classic Tool 816,6.8,1,6.8,0.0,0.0,0.08,0.54,0.0,7.34,Retail Store,Bank Transfer,North America,Phillip Scott,Organic Search,False,,7.0,2021,7,3,Wednesday,False,0.22183380296163158,1.6282601137383756
ORD_20230524_7275,2023-05-24,CUST_26865,71.0,Other,Standard,Electronics,Basic Widget 878,172.58,3,517.74,0.0,0.0,0.1,51.77,0.0,569.51,Online,Bank Transfer,Asia Pacific,Aaron Tran,Email,False,,8.0,2023,5,2,Wednesday,False,0.4414893644275645,251.43260793514224
ORD_20210809_8141,2021-08-09,CUST_61920,75.0,Other,Premium,Sports & Outdoors,Deluxe System 111,194.31,4,777.26,0.0,0.0,0.08,62.18,0.0,839.44,Retail Store,Credit Card,North America,Casey Yates,Referral,False,,,2021,8,3,Monday,False,0.37602241726693597,315.64825795055674
ORD_20240118_2945,2024-01-18,CUST_58409,71.0,Female,Standard,Toys & Games,Elite Tool 672,79.12,3,237.36,0.0,0.0,0.1,23.74,0.0,261.1,Phone,Credit Card,Asia Pacific,Teresa Rowland,Email,False,,8.0,2024,1,1,Thursday,False,0.3894765956747983,101.69233913068985
ORD_20220831_5698,2022-08-31,CUST_70441,52.0,Other,Budget,Clothing,Pro Kit 646,134.62,1,134.62,0.0,0.0,0.08,10.77,0.0,145.39,Phone,Cash,North America,Teresa Hernandez,Advertisement,False,,10.0,2022,8,3,Wednesday,False,0.29188860567023645,42.43768437839567
ORD_20210701_3943,2021-07-01,CUST_88487,66.0,Other,Standard,Clothing,Basic Widget 489,71.27,2,142.55,0.0,0.0,0.05,7.13,0.0,149.67,Retail Store,Bank Transfer,Middle East & Africa,John Hale,Paid Search,False,,10.0,2021,7,3,Thursday,False,0.34778914511665404,52.05360134960961
ORD_20210626_1532,2021-06-26,CUST_39136,76.0,Male,Enterprise,Automotive,Deluxe Widget 652,140.4,3,421.21,0.0,0.0,0.08,33.7,0.0,454.9,Retail Store,Debit Card,North America,Lindsey Fox,Organic Search,False,,10.0,2021,6,2,Saturday,True,0.3695672663995524,168.11614948515637
ORD_20240314_5819,2024-03-14,CUST_35362,24.0,Female,Budget,Health & Beauty,Classic Kit 894,89.58,1,89.58,0.1055,9.45,0.15,12.02,0.0,92.15,Retail Store,Debit Card,Latin America,Nicholas Humphrey,Advertisement,False,,6.0,2024,3,1,Thursday,False,0.3796019361604387,34.98031841718443
ORD_20210805_3468,2021-08-05,CUST_66254,79.0,Other,Enterprise,Health & Beauty,Pro Tool 160,50.98,3,152.94,0.1017,15.55,0.2,27.48,0.0,164.87,Mobile App,Cash,Europe,Justin Garcia,Referral,False,,9.0,2021,8,3,Thursday,False,0.37551500876705196,61.91115949542386
ORD_20220504_2231,2022-05-04,CUST_54829,51.0,Female,Budget,Automotive,Basic Set 658,105.65,1,105.65,0.0683,7.22,0.1,9.84,0.0,108.28,Retail Store,Bank Transfer,Asia Pacific,Bailey Watts,Direct,False,,9.0,2022,5,2,Wednesday,False,0.2808108621596313,30.40620015464488
ORD_20231027_3224,2023-10-27,CUST_67243,43.0,Male,Budget,Books,Deluxe Package 773,9.6,4,38.41,0.0,0.0,0.15,5.76,12.72,44.18,Phone,Cash,Latin America,Gabriela Martinez,Social Media,False,,10.0,2023,10,4,Friday,False,0.33123800796379244,14.63409519184035
ORD_20230122_5369,2023-01-22,CUST_78062,34.0,Other,Premium,Clothing,Basic Package 476,21.27,3,63.82,0.1,6.38,0.2,11.49,6.49,68.93,Online,Credit Card,Europe,Eric Key,Social Media,True,Changed Mind,3.0,2023,1,1,Sunday,True,0.21041901430854776,14.504182656288199
ORD_20220112_8554,2022-01-12,CUST_62126,47.0,Male,Budget,Home & Garden,Classic Tool 449,141.42,4,565.69,0.1055,59.69,0.08,40.48,0.0,546.48,Retail Store,PayPal,North America,Nathan Brown,Organic Search,True,Wrong Item,1.0,2022,1,1,Wednesday,False,0.20744029863813357,113.36197439976723
ORD_20210429_5400,2021-04-29,CUST_61171,28.0,Other,Standard,Automotive,Standard Package 897,193.68,3,581.04,0.0,0.0,0.08,46.48,0.0,627.52,Online,Credit Card,North America,Ricky Jackson,Social Media,False,,10.0,2021,4,2,Thursday,False,0.44696146421733685,280.4772580256632
ORD_20230203_5938,2023-02-03,CUST_75506,40.0,Female,Budget,Electronics,Premium Unit 392,427.0,2,854.0,0.0,0.0,0.08,68.32,0.0,922.32,Retail Store,Cryptocurrency,North America,Paula Lopez,Email,False,,7.0,2023,2,1,Friday,False,0.413943929795626,381.7887653291018
ORD_20230814_6985,2023-08-14,CUST_57523,62.0,Female,Enterprise,Health & Beauty,Standard Unit 571,5.26,1,5.26,0.0,0.0,0.08,0.42,10.1,5.68,Online,Credit Card,North America,Melissa James,Paid Search,False,,,2023,8,3,Monday,False,0.20779925534326404,1.1802997703497398
ORD_20230619_5109,2023-06-19,CUST_35205,38.0,Female,Premium,Home & Garden,Elite Tool 798,79.74,1,79.74,0.0,0.0,0.08,6.38,1.3,86.12,Phone,Debit Card,North America,Tamara Norris,Referral,False,,6.0,2023,6,2,Monday,False,0.30652866802623546,26.3982488904194
ORD_20201018_5710,2020-10-18,CUST_54218,33.0,Other,Enterprise,Clothing,Deluxe Set 330,52.8,2,105.59,0.0,0.0,0.08,8.45,0.0,114.04,Mobile App,Credit Card,North America,Teresa Taylor,Organic Search,False,,7.0,2020,10,4,Sunday,True,0.2767709185120228,31.56295554711108
ORD_20240213_7410,2024-02-13,CUST_28638,61.0,Other,Standard,Electronics,Deluxe Unit 657,311.68,3,935.05,0.0629,58.81,0.1,87.62,0.0,963.86,Mobile App,Debit Card,Asia Pacific,Megan Burns DVM,Organic Search,False,,7.0,2024,2,1,Tuesday,False,0.4280687391722554,412.5983349385701
ORD_20240529_7206,2024-05-29,CUST_75403,57.0,Other,Standard,Home & Garden,Basic Tool 954,69.1,2,138.21,0.0,0.0,0.2,27.64,0.0,165.85,Mobile App,Debit Card,Europe,Julie Soto,Direct,False,,7.0,2024,5,2,Wednesday,False,0.2799399150856899,46.428034916961664
ORD_20241024_8916,2024-10-24,CUST_60422,36.0,Female,Budget,Books,Basic Set 303,22.84,4,91.36,0.0,0.0,0.15,13.7,0.0,105.07,Retail Store,Credit Card,Latin America,Vincent Dalton,Email,False,,6.0,2024,10,4,Thursday,False,0.35693563468750533,37.50322713661618
ORD_20201002_7175,2020-10-02,CUST_94832,65.0,Other,Standard,Clothing,Standard Widget 409,102.2,1,102.2,0.0,0.0,0.08,8.18,0.0,110.38,Online,Credit Card,North America,Jacob Ashley,Referral,False,,9.0,2020,10,4,Friday,False,0.16490342631845134,18.20204019703066
ORD_20221224_4314,2022-12-24,CUST_21136,45.0,Female,Standard,Clothing,Elite System 973,100.76,1,100.76,0.0,0.0,0.2,20.15,0.0,120.91,Online,Debit Card,Europe,Douglas Kline,Advertisement,False,,,2022,12,4,Saturday,True,0.35067083008547795,42.39961006563514
ORD_20220526_8113,2022-05-26,CUST_84221,33.0,Male,Budget,Health & Beauty,Basic Device 245,42.26,3,126.78,0.0,0.0,0.15,19.02,0.0,145.79,Third Party,PayPal,Latin America,David Thompson,Referral,False,,6.0,2022,5,2,Thursday,False,0.4438378073782111,64.70711393766939
ORD_20200520_6647,2020-05-20,CUST_57197,19.0,Other,Standard,Books,Deluxe Set 225,38.83,4,155.3,0.1263,19.61,0.08,10.86,0.0,146.55,Online,Credit Card,North America,Carla Green,Organic Search,False,,9.0,2020,5,2,Wednesday,False,0.31433141991635083,46.06526958874122
ORD_20240828_3532,2024-08-28,CUST_38557,62.0,Female,Budget,Automotive,Standard Tool 204,185.59,2,371.17,0.0,0.0,0.2,74.23,0.0,445.41,Retail Store,Credit Card,Europe,Stephen Young,Organic Search,False,,,2024,8,3,Wednesday,False,0.1665124390303262,74.1663054684976
ORD_20210407_4938,2021-04-07,CUST_10621,,Other,Standard,Health & Beauty,Elite Device 397,29.36,1,29.36,0.0819,2.4,0.1,2.7,10.12,29.65,Phone,Debit Card,Asia Pacific,Tim Brewer,Referral,False,,8.0,2021,4,2,Wednesday,False,0.15368799262237637,4.556848981253459
ORD_20210202_3903,2021-02-02,CUST_23174,30.0,Male,Standard,Sports & Outdoors,Classic Widget 721,89.47,1,89.47,0.0,0.0,0.1,8.95,4.05,98.41,Phone,Debit Card,Asia Pacific,Nancy Smith,Referral,False,,,2021,2,1,Tuesday,False,0.17050496060942216,16.779393173573233
ORD_20201228_9785,2020-12-28,CUST_28354,39.0,Other,Enterprise,Home & Garden,Deluxe Widget 479,94.02,1,94.02,0.0,0.0,0.08,7.52,0.0,101.54,Phone,PayPal,North America,Andrea Morrison,Advertisement,False,,10.0,2020,12,4,Monday,False,0.23124436124401754,23.480552440717542
ORD_20240430_6063,2024-04-30,CUST_93738,48.0,Female,Budget,Electronics,Classic System 610,551.09,1,551.09,0.0313,17.27,0.08,42.71,0.0,576.53,Retail Store,Debit Card,North America,Kimberly Walker,Referral,False,,,2024,4,2,Tuesday,False,0.20057519783303634,115.63761880668044
ORD_20240707_6507,2024-07-07,CUST_44414,47.0,Female,Premium,Sports & Outdoors,Pro Unit 843,177.47,3,532.42,0.0,0.0,0.2,106.48,0.0,638.9,Mobile App,Bank Transfer,Europe,Michelle Pierce,Direct,False,,6.0,2024,7,3,Sunday,True,0.25238733979340244,161.2502713940048
ORD_20211116_5026,2021-11-16,CUST_14541,62.0,Female,Standard,Home & Garden,Standard Package 252,129.44,2,258.88,0.0874,22.62,0.1,23.63,0.0,259.89,Third Party,PayPal,Asia Pacific,Kimberly Villanueva,Social Media,False,,6.0,2021,11,4,Tuesday,False,0.35848875443439016,93.16764238995366
ORD_20230711_2868,2023-07-11,CUST_54143,51.0,Female,Standard,Automotive,Classic Package 620,190.13,1,190.13,0.0,0.0,0.08,15.21,0.0,205.34,Online,PayPal,North America,Ashley Chavez,Advertisement,False,,9.0,2023,7,3,Tuesday,False,0.2766419013830074,56.80564802998675
ORD_20230418_6613,2023-04-18,CUST_79772,67.0,Other,Standard,Toys & Games,Premium Device 916,57.77,1,57.77,0.0,0.0,0.2,11.55,2.04,69.32,Online,Cash,Europe,Catherine Frank,Direct,False,,6.0,2023,4,2,Tuesday,False,0.3710433293598091,25.720723591221965
ORD_20220313_5350,2022-03-13,CUST_68947,55.0,Other,Budget,Health & Beauty,Deluxe Kit 978,56.03,1,56.03,0.0,0.0,0.08,4.48,0.0,60.51,Retail Store,Credit Card,North America,Michelle Dawson,Direct,False,,8.0,2022,3,1,Sunday,True,0.2585459204591005,15.644613646980172
ORD_20221031_7392,2022-10-31,CUST_18825,41.0,Female,Budget,Clothing,Classic System 727,109.7,1,109.7,0.0,0.0,0.1,10.97,0.0,120.67,Phone,Credit Card,Asia Pacific,Randy Perez,Email,False,,10.0,2022,10,4,Monday,False,0.43140715736749524,52.057901679535654
ORD_20230403_8818,2023-04-03,CUST_18749,69.0,Female,Standard,Automotive,Basic Kit 289,325.84,1,325.84,0.0,0.0,0.2,65.17,0.0,391.0,Retail Store,Cash,Europe,Amanda Hall,Direct,False,,9.0,2023,4,2,Monday,False,0.4074546771324341,159.31477875878173
ORD_20210702_4868,2021-07-02,CUST_22981,43.0,Male,Budget,Toys & Games,Premium Widget 391,43.85,2,87.7,0.1179,10.34,0.2,15.47,4.77,92.83,Online,Cash,Europe,Amanda Jenkins,Organic Search,False,,8.0,2021,7,3,Friday,False,0.26769790490562556,24.85039651238922
ORD_20211205_6915,2021-12-05,CUST_95391,39.0,Other,Standard,Electronics,Basic Widget 157,458.79,1,458.79,0.0,0.0,0.05,22.94,0.0,481.73,Online,Credit Card,Middle East & Africa,Tanya Patterson,Organic Search,False,,,2021,12,4,Sunday,True,0.24658479129338634,118.78729150976301
ORD_20230720_7911,2023-07-20,CUST_23767,71.0,Female,Standard,Books,Premium Widget 502,33.99,4,135.98,0.0,0.0,0.05,6.8,0.0,142.78,Online,Credit Card,Middle East & Africa,Bryan Garcia,Email,False,,8.0,2023,7,3,Thursday,False,0.3033917477584791,43.31827374495565
ORD_20200420_8149,2020-04-20,CUST_92285,28.0,Other,Budget,Health & Beauty,Standard Device 806,35.28,1,35.28,0.0,0.0,0.2,7.06,6.4,42.34,Online,Credit Card,Europe,Nicole Butler,Direct,False,,6.0,2020,4,2,Monday,False,0.3932500732259092,16.650208100384997
ORD_20201207_7914,2020-12-07,CUST_67164,46.0,Female,Standard,Electronics,Basic Package 673,494.29,3,1482.87,0.0,0.0,0.08,118.63,0.0,1601.5,Online,Debit Card,North America,Paul Munoz,Referral,False,,10.0,2020,12,4,Monday,False,0.4143151947109296,663.5257843295537
ORD_20240915_1052,2024-09-15,CUST_23672,30.0,Other,Standard,Books,Elite Unit 241,41.55,1,41.55,0.0,0.0,0.08,3.32,9.13,44.88,Mobile App,Bank Transfer,North America,Kimberly Castaneda,Organic Search,False,,8.0,2024,9,3,Sunday,True,0.23441039666607244,10.520338602373332
ORD_20210616_1256,2021-06-16,CUST_51220,,Female,Budget,Home & Garden,Pro Widget 283,224.04,1,224.04,0.0793,17.77,0.2,41.25,0.0,247.52,Online,Cash,Europe,Katherine Johnston,Email,False,,6.0,2021,6,2,Wednesday,False,0.34490919208335624,85.37192322447234
ORD_20201221_6218,2020-12-21,CUST_55916,45.0,Female,Budget,Electronics,Premium Kit 655,562.75,1,562.75,0.0,0.0,0.08,45.02,0.0,607.77,Retail Store,Cryptocurrency,North America,Michael White,Direct,False,,10.0,2020,12,4,Monday,False,0.42982188330002813,261.2328460132581
ORD_20240922_9226,2024-09-22,CUST_19060,65.0,Female,Budget,Books,Standard Package 109,19.01,5,95.04,0.0,0.0,0.08,7.6,0.0,102.65,Retail Store,PayPal,North America,Donald Walsh,Paid Search,False,,9.0,2024,9,3,Sunday,True,0.2978482572356134,30.57412360523572
ORD_20240623_9488,2024-06-23,CUST_14736,60.0,Female,Budget,Books,Pro Kit 419,10.9,2,21.81,0.0,0.0,0.1,2.18,10.13,23.99,Online,Debit Card,Asia Pacific,Brian Jones,Referral,False,,9.0,2024,6,2,Sunday,True,0.3047096642394288,7.309984845103896
ORD_20230228_4221,2023-02-28,CUST_26758,68.0,Female,Budget,Sports & Outdoors,Classic Unit 589,137.98,1,137.98,0.1474,20.33,0.15,17.65,0.0,135.29,Mobile App,Debit Card,Latin America,Christopher Velazquez,Referral,False,,9.0,2023,2,1,Tuesday,False,0.1901600444622725,25.726752415300844
